n8192-coef-sum-2048, 32, 27, 0, 0, 59, 8193
n8192-coef-sum-2048, 22, 14, 0, 0, 36, 8193
n8192-coef-sum-2048, 19, 15, 0, 0, 34, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 20, 15, 0, 0, 35, 8193
n8192-coef-sum-2048, 19, 15, 0, 0, 34, 8193
n8192-coef-sum-2048, 19, 15, 0, 0, 34, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 20, 15, 0, 0, 35, 8193
n8192-coef-sum-2048, 19, 15, 0, 0, 34, 8193
n8192-coef-sum-2048, 17, 14, 0, 0, 31, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 17, 0, 0, 35, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 17, 14, 0, 0, 31, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 22, 14, 0, 0, 36, 8193
n8192-coef-sum-2048, 19, 15, 0, 0, 34, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 20, 14, 0, 0, 34, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 15, 0, 0, 33, 8193
n8192-coef-sum-2048, 19, 14, 0, 0, 33, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 20, 14, 0, 0, 34, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 18, 14, 0, 0, 32, 8193
n8192-coef-sum-2048, 23, 14, 0, 0, 37, 8193
n8192-coef-sum-2048, 20, 14, 0, 0, 34, 8193
