type, ringDim, setup, encryption, homomorphic, decryption, plaintext, total, value

n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 14, 0, 0, 0, 0, 14, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 10, 0, 0, 0, 0, 10, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 10, 0, 0, 0, 0, 10, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 10, 0, 0, 0, 0, 10, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 9, 0, 0, 0, 0, 9, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 2, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 2, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 2, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 4, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 16, 0, 0, 0, 0, 16, 16
n16-coef-sum, 4, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 9, 0, 0, 0, 0, 9, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 4, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 4, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 8, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 6, 0, 0, 0, 0, 6, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 10, 0, 0, 0, 0, 10, 16
n16-coef-sum, 16, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 5, 0, 0, 0, 0, 5, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 7, 0, 0, 0, 0, 7, 16
n16-coef-sum, 16, 8, 0, 0, 0, 0, 8, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-coef-sum, 16, 4, 0, 0, 0, 0, 4, 16
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 5, 1, 0, 0, 0, 6, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 5, 0, 0, 0, 0, 5, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 8, 0, 0, 0, 0, 8, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
n16-slot-sum, 2, 8, 0, 0, 0, 0, 8, 1
n16-slot-sum, 2, 7, 0, 0, 0, 0, 7, 1
n16-slot-sum, 2, 6, 0, 0, 0, 0, 6, 1
