type, ringDim, setup, encryption, homomorphic, decryption, plaintext, total, value

n8192-coef-sum, 8192, 95, 16, 0, 1, 0, 112, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 60, 16, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 59, 14, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 64, 15, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 63, 15, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 60, 19, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 56, 15, 0, 1, 0, 72, 1.00012
n8192-coef-sum, 8192, 63, 15, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 62, 18, 0, 1, 0, 81, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 59, 14, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 78, 19, 1, 1, 0, 99, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 60, 17, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 58, 14, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 74, 15, 0, 1, 0, 90, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 58, 18, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 56, 15, 0, 1, 0, 72, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 63, 16, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 68, 15, 0, 1, 0, 84, 1.00012
n8192-coef-sum, 8192, 60, 16, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 64, 15, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 64, 15, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 65, 15, 0, 1, 0, 81, 1.00012
n8192-coef-sum, 8192, 64, 15, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 66, 17, 0, 1, 0, 84, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 58, 16, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 60, 14, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 60, 16, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 64, 14, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 60, 16, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 57, 14, 0, 1, 0, 72, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 59, 14, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 60, 14, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 63, 15, 1, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 56, 15, 0, 1, 0, 72, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 63, 15, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 59, 14, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 61, 19, 1, 1, 0, 82, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 64, 15, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 59, 16, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 56, 15, 0, 1, 0, 72, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 62, 17, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 63, 15, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 57, 14, 0, 1, 0, 72, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 57, 15, 0, 1, 0, 73, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 64, 15, 0, 1, 0, 80, 1.00012
n8192-coef-sum, 8192, 65, 15, 0, 1, 0, 81, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 61, 14, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 61, 15, 1, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 77, 15, 0, 1, 0, 93, 1.00012
n8192-coef-sum, 8192, 56, 14, 0, 1, 0, 71, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 61, 15, 0, 1, 0, 77, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 58, 15, 0, 1, 0, 74, 1.00012
n8192-coef-sum, 8192, 62, 15, 0, 1, 0, 78, 1.00012
n8192-coef-sum, 8192, 63, 15, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 59, 15, 0, 1, 0, 75, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 8192, 63, 15, 0, 1, 0, 79, 1.00012
n8192-coef-sum, 8192, 60, 15, 0, 1, 0, 76, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 41, 14, 0, 0, 0, 55, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 30, 14, 0, 0, 0, 44, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 34, 15, 0, 0, 0, 49, 1.00012
n8192-coef-sum, 4096, 36, 15, 0, 0, 0, 51, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 30, 14, 0, 0, 0, 44, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 30, 15, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 35, 15, 0, 0, 0, 50, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 31, 18, 0, 0, 0, 49, 1.00012
n8192-coef-sum, 4096, 37, 15, 0, 0, 0, 52, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 35, 16, 0, 0, 0, 51, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 32, 15, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 34, 18, 0, 0, 0, 52, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 32, 15, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 38, 14, 0, 0, 0, 52, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 33, 15, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 33, 15, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 32, 21, 0, 0, 0, 53, 1.00012
n8192-coef-sum, 4096, 36, 15, 0, 0, 0, 51, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 34, 15, 0, 0, 0, 49, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 35, 15, 0, 0, 0, 50, 1.00012
n8192-coef-sum, 4096, 33, 15, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 36, 14, 0, 0, 0, 50, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 40, 15, 0, 0, 0, 55, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 30, 14, 0, 0, 0, 44, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 30, 14, 0, 0, 0, 44, 1.00012
n8192-coef-sum, 4096, 33, 15, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 31, 20, 0, 0, 0, 51, 1.00012
n8192-coef-sum, 4096, 33, 15, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 33, 15, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 32, 15, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 38, 14, 0, 0, 0, 52, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 34, 24, 0, 0, 0, 58, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 34, 15, 0, 0, 0, 49, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 34, 15, 0, 0, 0, 49, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 34, 14, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 4096, 41, 15, 0, 0, 0, 56, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 37, 14, 0, 0, 0, 51, 1.00012
n8192-coef-sum, 4096, 34, 15, 0, 0, 0, 49, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 42, 15, 0, 0, 0, 57, 1.00012
n8192-coef-sum, 4096, 45, 14, 0, 0, 0, 59, 1.00012
n8192-coef-sum, 4096, 30, 14, 0, 0, 0, 44, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 4096, 36, 14, 4, 0, 0, 54, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 40, 14, 0, 0, 0, 54, 1.00012
n8192-coef-sum, 4096, 31, 15, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 32, 14, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 31, 14, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 4096, 33, 14, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 15, 0, 0, 0, 27, 1.00012
n8192-coef-sum, 2048, 12, 15, 0, 0, 0, 27, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 13, 11, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 14, 11, 0, 0, 0, 25, 1.00012
n8192-coef-sum, 2048, 14, 11, 0, 0, 0, 25, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 12, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 12, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 11, 12, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 15, 12, 0, 0, 0, 27, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 13, 12, 0, 0, 0, 25, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 12, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 14, 15, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 15, 0, 0, 0, 26, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 12, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 12, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 43, 12, 0, 0, 0, 55, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 2048, 63, 106, 14, 0, 0, 183, 1.00012
n8192-coef-sum, 2048, 208, 127, 0, 0, 0, 335, 1.00012
n8192-coef-sum, 2048, 18, 11, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 2048, 11, 11, 0, 0, 0, 22, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 37, 11, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 12, 11, 0, 0, 0, 23, 1.00012
